"","ID","ca000_w3_2_1_","ca001_w3_2_1_","ca013_1_","ca013_2_","ca024_w3_1_","ca024_w3_2_","ca026_w3_1_","ca026_w3_2_","xchildnum","xsiblingnum","cb063_w3_1_1__1","cc001_w3s1","cc012_w3_1_","cg003_w2_1_"
"386","060440217002",0,0,0,0,0,0,0,0,1,5,3,0,15,1
"387","060440218001",0,0,0,0,0,0,0,0,4,5,8,1,11,2
"388","060440223001",0,0,0,0,0,0,0,0,3,5,6,1,9,1
"389","060440202001",0,0,0,0,0,0,0,0,3,0,4,0,0,1
"390","060440206002",0,0,0,0,0,0,0,0,2,4,6,0,13,1
"391","060440213001",0,0,0,0,0,0,0,0,2,6,2,1,16,1
"392","060440203001",0,0,0,0,0,0,0,0,3,5,8,3,7,1
"393","060440225002",0,0,0,0,0,0,0,0,3,3,7,0,10,1
"394","060440317001",0,0,0,0,0,0,0,0,5,7,5,4,8,1
"395","060440306002",0,0,0,0,0,0,0,0,2,3,3,0,5,1
"396","060440302002",0,0,0,0,0,0,0,0,2,4,1,0,7,1
"397","060440316001",0,0,0,0,0,0,0,0,2,2,6,0,7,2
"398","060440301002",0,0,0,0,0,0,0,0,12,8,4,4,3,1
"399","060440309002",0,1,0,1,0,1,0,1,2,1,4,0,2,1
"400","060440305001",0,0,0,0,0,0,0,0,3,0,8,0,0,1
"401","060440310001",0,0,0,0,0,0,0,0,2,6,1,5,1,1
"402","060440328001",0,0,0,0,0,0,0,0,4,3,6,1,6,1
"403","060440331001",0,0,0,0,0,0,0,0,2,3,6,0,8,1
"404","060440320001",0,1,0,4,0,1,0,2,2,5,8,0,14,1
"405","060440312002",0,0,0,0,0,0,0,0,4,1,12,0,3,1
"406","060440303001",0,0,0,0,0,0,0,0,2,8,4,0,18,1
"407","060440311002",0,0,0,0,0,0,0,0,4,1,4,0,3,2
"408","060440318002",0,0,0,0,0,0,0,0,2,3,4,2,3,1
"409","060440314001",0,0,0,0,0,0,0,0,4,3,14,0,8,1
"410","060440325001",0,0,0,0,0,0,0,0,4,1,11,1,0,1
"411","060440332002",0,0,0,0,0,0,0,0,0,2,0,0,3,1
"412","060440327001",0,0,0,0,0,0,0,0,2,5,2,0,16,2
"413","060440307001",1,0,4,0,1,0,2,0,1,4,2,0,11,1
"414","060440326001",0,0,0,0,0,0,0,0,5,5,16,0,16,1
"415","060440323002",0,0,0,0,0,0,0,0,3,5,6,0,16,2
"416","060440329001",1,1,4,2,1,1,1,1,1,3,0,0,6,1
"417","060440304001",0,0,0,0,0,0,0,0,0,3,0,2,5,1
"418","060440330002",0,0,0,0,0,0,0,0,2,4,5,0,10,1
"419","060440308001",0,0,0,0,0,0,0,0,5,3,17,0,11,1
"420","060440319002",0,0,0,0,0,0,0,0,3,3,4,0,5,1
"421","060440313001",1,1,3,4,1,1,1,2,2,2,6,0,6,1
"422","060440321002",0,0,0,0,0,0,0,0,4,3,12,1,9,1
"423","065546332001",0,0,0,0,0,0,0,0,0,3,0,1,6,1
"424","065546320002",0,0,0,0,0,0,0,0,3,3,7,0,10,1
"425","065546317001",0,0,0,0,0,0,0,0,6,3,10,0,8,1
"426","065546314001",0,1,0,2,0,1,0,2,0,5,0,0,11,1
"427","065546311001",0,0,0,0,0,0,0,0,0,3,0,0,4,1
"428","065546309001",0,0,0,0,0,0,0,0,3,0,7,0,9,1
"429","065546303001",0,1,0,3,0,1,0,2,2,6,2,0,11,1
"430","065546331002",0,0,0,0,0,0,0,0,4,5,7,0,16,1
"431","065546338002",0,0,0,0,0,0,0,0,2,4,3,0,18,1
"432","065546336002",0,0,0,0,0,0,0,0,3,4,1,0,10,1
"433","065546321001",1,1,4,4,1,1,1,1,3,3,4,0,8,1
"434","065546319001",0,0,0,0,0,0,0,0,2,7,6,0,22,1
"435","065546312002",0,0,0,0,0,0,0,0,2,3,2,0,1,1
"436","065546305001",1,1,5,5,1,1,2,1,3,8,3,1,22,1
"437","065546323001",0,0,0,0,0,0,0,0,2,0,5,0,4,2
"438","065546315001",1,1,3,3,1,1,1,1,2,3,2,0,2,1
"439","065546325002",0,0,0,0,0,0,0,0,4,4,12,0,13,1
"440","065546333002",0,0,0,0,0,0,0,0,2,3,1,0,11,1
"441","065546326001",0,1,0,3,0,1,0,1,2,6,2,0,12,2
"442","065546330002",0,0,0,0,0,0,0,0,7,3,15,3,0,1
"443","065546307002",0,0,0,0,0,0,0,0,3,2,4,0,4,1
"444","065546308002",0,1,0,5,0,1,0,2,2,4,6,0,10,2
"445","065546337001",0,0,0,0,0,0,0,0,2,1,3,0,3,1
"446","065546327001",0,0,0,0,0,0,0,0,0,6,0,0,6,1
"447","065546318001",0,0,0,0,0,0,0,0,2,5,1,1,9,1
"448","065546310002",0,0,0,0,0,0,0,0,4,0,9,0,3,1
"449","065546316001",0,0,0,0,0,0,0,0,3,5,10,2,12,1
"450","065546302001",0,0,0,0,0,0,0,0,2,4,5,1,5,1
"451","065546306001",0,0,0,0,0,0,0,0,2,2,2,0,8,1
"452","065546328002",0,1,0,3,0,1,0,2,2,2,2,0,2,1
"453","065546335001",0,0,0,0,0,0,0,0,1,3,1,0,11,1
"454","065546313002",1,1,5,5,1,1,2,2,3,5,6,1,12,1
"455","065546131001",0,0,0,0,0,0,0,0,2,4,5,0,10,2
"456","065546122002",0,0,0,0,0,0,0,0,6,4,13,1,9,1
"457","065546107002",0,0,0,0,0,0,0,0,2,3,2,1,4,1
"458","065546106001",0,0,0,0,0,0,0,0,2,3,4,2,3,1
"459","065546121002",0,0,0,0,0,0,0,0,3,4,9,1,9,1
"460","065546101001",0,0,0,0,0,0,0,0,0,4,0,4,3,1
"461","065546128001",0,0,0,0,0,0,0,0,3,1,3,0,4,1
"462","065546115002",0,0,0,0,0,0,0,0,4,3,6,2,1,1
"463","065546114001",0,0,0,0,0,0,0,0,2,4,6,2,7,2
"464","065546109001",0,0,0,0,0,0,0,0,3,3,3,0,3,1
"465","065546130001",0,0,0,0,0,0,0,0,2,4,6,1,11,1
"466","065546111001",0,1,0,3,0,1,0,1,1,4,2,0,11,1
"467","065546132001",0,0,0,0,0,0,0,0,3,2,1,0,4,1
"468","065546119002",1,1,5,3,1,1,2,1,2,5,2,0,8,1
"469","065546124002",0,1,0,4,0,1,0,1,2,4,1,0,12,1
"470","065546112002",0,0,0,0,0,0,0,0,4,9,12,0,28,1
"471","065546125001",0,0,0,0,0,0,0,0,2,1,3,0,1,1
"472","065546105002",0,0,0,0,0,0,0,0,5,3,9,1,5,1
"473","065546123001",0,0,0,0,0,0,0,0,4,3,4,1,13,1
"474","065546129001",1,1,1,1,1,1,1,1,2,7,2,0,15,1
"475","065546118001",1,0,3,0,1,0,1,0,2,6,6,0,16,1
"476","065546113001",0,0,0,0,0,0,0,0,3,3,3,0,11,1
"477","065546110001",0,1,0,3,0,1,0,2,4,4,1,0,11,1
"478","065546108001",0,0,0,0,0,0,0,0,3,3,3,0,5,2
"479","065546126001",0,1,0,4,0,1,0,1,2,4,2,0,6,1
"480","065546127001",0,0,0,0,0,0,0,0,2,4,1,0,6,1
"481","065546102001",0,0,0,0,0,0,0,0,2,6,1,1,12,1
"482","065546133001",0,0,0,0,0,0,0,0,2,2,1,0,4,1
"483","065546116002",0,0,0,0,0,0,0,0,5,0,15,0,3,1
"484","065546104002",1,0,3,0,1,0,1,0,2,6,4,2,12,1
"485","065546117002",0,0,0,0,0,0,0,0,1,5,3,0,15,1
"486","065546205002",0,0,0,0,0,0,0,0,3,2,8,1,4,1
"487","065546208002",0,0,0,0,0,0,0,0,5,5,7,0,15,1
"488","065546214002",0,1,0,3,0,1,0,1,2,4,4,0,12,1
"489","065546217001",0,0,0,0,0,0,0,0,2,2,2,0,3,1
"490","065546215001",0,0,0,0,0,0,0,0,2,1,3,1,0,1
"491","065546230002",0,0,0,0,0,0,0,0,1,4,1,0,9,1
"492","065546210002",0,0,0,0,0,0,0,0,2,2,4,2,0,1
"493","065546229001",0,0,0,0,0,0,0,0,2,2,1,0,2,1
"494","065546211001",0,0,0,0,0,0,0,0,2,6,4,3,9,2
"495","065546204001",0,0,0,0,0,0,0,0,2,1,4,0,3,1
"496","065546212001",0,0,0,0,0,0,0,0,2,3,6,0,9,1
"497","065546203002",0,0,0,0,0,0,0,0,4,3,7,0,9,1
"498","065546223002",1,0,4,0,1,0,1,0,1,3,2,0,10,1
"499","065546201002",0,0,0,0,0,0,0,0,2,6,3,0,8,1
"500","065546224002",0,0,0,0,0,0,0,0,2,1,3,0,3,1
"501","065546220001",0,1,0,4,0,1,0,1,3,2,4,0,5,1
"502","065546225002",1,0,3,0,0,0,1,0,2,3,2,0,9,1
"503","065546227001",0,0,0,0,0,0,0,0,2,2,2,0,8,1
"504","065546226002",0,0,0,0,0,0,0,0,2,5,2,1,7,1
"505","065546221002",0,0,0,0,0,0,0,0,4,3,12,0,10,1
"506","065546206001",0,0,0,0,0,0,0,0,5,3,13,1,8,1
"507","065546218001",0,0,0,0,0,0,0,0,3,2,7,1,3,1
"508","065546228001",0,0,0,0,0,0,0,0,2,2,2,0,5,1
"509","065546213001",0,0,0,0,0,0,0,0,2,3,7,1,6,2
"510","065546219002",1,1,3,4,1,1,1,1,2,5,4,0,12,1
"511","065546207001",0,0,0,0,0,0,0,0,1,2,2,0,7,1
"512","064604211001",0,0,0,0,0,0,0,0,1,2,1,0,7,1
"513","064604220001",0,0,0,0,0,0,0,0,1,2,1,0,6,1
"514","064604204003",0,1,0,1,0,1,0,1,2,5,4,0,11,1
"515","064604205001",1,1,2,1,1,1,1,1,2,0,2,0,4,1
"516","064604209001",0,0,0,0,0,0,0,0,2,0,2,0,6,1
"517","064604206001",1,1,4,4,1,1,1,1,1,2,1,0,3,1
"518","064604213001",0,0,0,0,0,0,0,0,3,2,3,1,1,1
"519","064604216002",0,0,0,0,0,0,0,0,5,0,4,0,4,1
"520","064604208001",0,0,0,0,0,0,0,0,3,5,2,0,6,2
"521","064604203002",0,0,0,0,0,0,0,0,5,3,7,1,7,1
"522","064604214002",0,1,0,3,0,1,0,1,1,7,3,0,17,1
"523","064604218002",0,0,0,0,0,0,0,0,1,5,1,0,8,1
"524","064604201001",0,0,0,0,0,0,0,0,3,7,5,2,12,1
"525","064604222001",0,0,0,0,0,0,0,0,4,0,0,0,8,1
"526","064604219002",0,0,0,0,0,0,0,0,1,4,1,1,11,1
"527","064604217001",0,0,0,0,0,0,0,0,2,6,2,2,12,2
"528","064604324001",0,0,0,0,0,0,0,0,1,3,1,0,9,1
"529","064604333001",1,1,2,2,1,1,1,1,1,0,1,0,2,1
"530","064604326001",0,1,0,3,0,1,0,1,2,0,2,0,5,1
"531","064604330002",0,0,0,0,0,0,0,0,6,0,4,0,12,1
"532","064604301001",0,1,0,3,0,1,0,1,1,3,2,0,9,1
"533","064604323002",0,0,0,0,0,0,0,0,1,0,1,0,6,1
"534","064604310002",0,0,0,0,0,0,0,0,2,6,2,3,8,1
"535","064604305001",0,0,0,0,0,0,0,0,3,4,10,3,1,1
"536","064604304002",1,1,3,3,1,1,1,1,2,1,4,0,2,1
"537","064604311001",0,0,0,0,0,0,0,0,1,3,3,1,4,1
"538","064604329001",1,0,3,0,1,0,1,0,1,0,2,0,9,1
"539","064604325002",0,0,0,0,0,0,0,0,2,0,5,0,13,1
"540","064604306001",0,1,0,3,0,1,0,1,2,4,2,0,10,1
"541","064604319001",1,1,1,3,1,1,1,1,2,2,2,0,4,1
"542","064604320001",0,0,0,0,0,0,0,0,4,0,4,0,5,1
"543","064604302001",0,0,0,0,0,0,0,0,8,3,9,0,9,2
"544","064604318002",0,0,0,0,0,0,0,0,4,3,6,1,7,1
"545","064604315001",0,0,0,0,0,0,0,0,6,3,8,0,9,1
"546","064604303001",0,0,0,0,0,0,0,0,2,2,2,0,4,1
"547","064604317002",0,0,0,0,0,0,0,0,1,6,1,1,7,1
"548","064604307002",0,0,0,0,0,0,0,0,4,3,10,3,0,1
"549","064604316001",0,1,0,1,0,1,0,1,2,2,2,0,4,1
"550","064604309001",1,0,1,0,1,0,1,0,2,0,2,0,2,1
"551","064604112002",0,1,0,4,0,1,0,2,1,3,1,0,6,1
"552","064604108001",0,0,0,0,0,0,0,0,3,5,3,1,7,2
"553","064604131002",0,0,0,0,0,0,0,0,2,3,1,0,9,1
"554","064604129002",0,0,0,0,0,0,0,0,1,0,1,0,3,1
"555","064604121001",0,0,0,0,0,0,0,0,3,2,9,0,6,1
"556","064604135002",1,1,3,3,1,1,1,1,1,0,1,0,2,1
"557","064604132002",0,0,0,0,0,0,0,0,1,5,1,1,6,1
"558","064604113002",0,1,0,3,0,1,0,1,1,4,1,0,9,1
"559","064604128002",0,0,0,0,0,0,0,0,2,3,2,0,11,1
"560","064604105002",0,1,0,3,0,1,0,1,2,6,4,0,20,1
"561","064604114001",0,0,0,0,0,0,0,0,2,7,2,0,12,1
"562","064604107001",0,0,0,0,0,0,0,0,1,5,1,0,9,1
"563","064604101002",0,0,0,0,0,0,0,0,2,4,3,0,9,1
"564","064604109001",0,1,0,3,0,1,0,1,4,5,10,0,15,1
"565","064604106001",0,1,0,4,0,1,0,2,2,3,2,0,6,1
"566","064604130001",0,0,0,0,0,0,0,0,1,0,1,0,7,1
"567","064604110002",0,0,0,0,0,0,0,0,6,4,9,0,4,1
"568","064604102001",0,0,0,0,0,0,0,0,2,5,4,2,9,1
"569","064604133002",0,0,0,0,0,0,0,0,1,7,1,1,16,1
"570","064604125001",1,1,3,1,1,1,2,1,1,2,1,0,2,1
"571","064604120001",0,0,0,0,0,0,0,0,3,5,3,0,5,1
"572","064604119001",0,1,0,5,0,1,0,1,2,2,1,0,2,1
"573","064604124001",0,0,0,0,0,0,0,0,3,5,3,0,15,1
"574","064604136002",0,1,0,1,0,1,0,1,1,0,3,0,12,1
"575","064604118001",0,0,0,0,0,0,0,0,7,8,5,3,6,1
"576","064604134001",0,0,0,0,0,0,0,0,2,2,1,0,2,1
"577","064604122002",0,1,0,3,0,1,0,1,3,3,5,0,8,1
"578","064604116001",0,0,0,0,0,0,0,0,2,6,2,0,15,1
"579","064604111002",0,0,0,0,0,0,0,0,5,5,8,2,11,1
"580","064604115001",0,0,0,0,0,0,0,0,2,2,6,0,1,1
"581","064604104001",1,1,3,1,1,1,1,1,3,4,4,0,9,1
"582","064604123001",0,0,0,0,0,0,0,0,4,2,11,0,6,1
"583","064604103001",0,0,0,0,0,0,0,0,2,6,1,0,12,2
"584","064604126002",0,0,0,0,0,0,0,0,2,4,4,2,5,1
"585","064604117001",0,0,0,0,0,0,0,0,3,5,4,0,10,1
"586","064604138001",0,0,0,0,0,0,0,0,2,0,4,0,5,1
"587","064604127001",0,0,0,0,0,0,0,0,3,4,3,0,12,1
"588","171159103001",1,1,4,5,1,1,2,2,2,3,2,0,6,2
"589","171159134002",0,0,0,0,0,0,0,0,3,1,6,0,2,1
"590","171159127002",0,0,0,0,0,0,0,0,4,3,8,2,2,2
"591","171159105001",0,0,0,0,0,0,0,0,4,3,10,2,4,1
"592","171159104001",0,0,0,0,0,0,0,0,3,4,5,1,9,1
"593","171159120001",0,0,0,0,0,0,0,0,2,5,4,0,9,1
"594","171159106001",0,0,0,0,0,0,0,0,4,5,2,0,6,1
"595","171159117001",0,0,0,0,0,0,0,0,4,7,8,0,16,1
"596","171159114002",0,0,0,0,0,0,0,0,3,2,5,2,0,1
"597","171159126001",0,0,0,0,0,0,0,0,5,4,10,0,8,1
"598","171159136001",0,0,0,0,0,0,0,0,2,2,2,0,4,1
"599","171159102002",0,0,0,0,0,0,0,0,3,1,6,0,2,2
"600","171159110001",0,0,0,0,0,0,0,0,4,4,6,2,6,1
"601","171159121002",0,0,0,0,0,0,0,0,7,1,12,1,0,1
"602","171159118002",0,0,0,0,0,0,0,0,3,6,3,0,9,1
"603","171159125002",0,0,0,0,0,0,0,0,3,6,5,4,4,1
"604","171159124002",0,0,0,0,0,0,0,0,4,3,12,1,5,1
"605","171159111002",0,0,0,0,0,0,0,0,4,1,12,0,1,1
"606","171159130002",0,0,0,0,0,0,0,0,2,3,1,0,7,1
"607","171159132001",0,1,0,3,0,1,0,1,2,2,1,0,4,1
"608","171159131002",0,0,0,0,0,0,0,0,3,4,2,1,10,1
"609","171159112001",0,0,0,0,0,0,0,0,2,2,4,0,2,1
"610","171159135001",0,0,0,0,0,0,0,0,2,2,2,0,5,1
"611","171159113001",0,0,0,0,0,0,0,0,5,2,10,1,2,1
"612","171159115001",0,0,0,0,0,0,0,0,1,4,1,2,3,1
"613","171159108001",0,0,0,0,0,0,0,0,2,2,3,2,0,1
"614","171159107002",0,0,0,0,0,0,0,0,2,4,4,0,8,1
"615","171159116001",0,0,0,0,0,0,0,0,7,3,12,2,3,1
"616","171159122001",0,0,0,0,0,0,0,0,3,1,10,1,0,1
"617","171159109002",1,1,3,3,1,1,1,1,2,3,4,0,6,1
"618","171159119002",1,1,4,4,1,1,1,1,2,6,6,0,18,1
"619","171159133001",0,0,0,0,0,0,0,0,4,7,5,0,8,1
"620","171159101002",0,0,0,0,0,0,0,0,3,7,6,0,13,1
"621","171159221001",0,0,0,0,0,0,0,0,6,3,4,0,10,1
"622","171159213001",0,0,0,0,0,0,0,0,1,3,2,0,4,1
"623","171159203001",0,1,0,4,0,1,0,1,4,3,8,1,4,1
"624","171159222001",0,0,0,0,0,0,0,0,2,2,5,0,6,1
"625","171159211001",0,0,0,0,0,0,0,0,2,5,4,1,10,1
"626","171159227001",0,0,0,0,0,0,0,0,4,5,7,3,4,1
"627","171159230001",0,0,0,0,0,0,0,0,2,2,3,0,3,1
"628","171159218001",0,0,0,0,0,0,0,0,2,5,2,2,4,1
"629","171159216001",0,0,0,0,0,0,0,0,2,1,1,0,6,1
"630","171159209002",0,0,0,0,0,0,0,0,5,6,10,4,2,3
"631","171159214002",0,0,0,0,0,0,0,0,3,4,6,1,8,1
"632","171159210001",0,0,0,0,0,0,0,0,3,5,4,0,7,1
"633","171159205001",1,0,3,0,1,0,1,0,2,3,1,1,6,1
"634","171159215001",0,1,0,4,0,1,0,2,2,2,3,0,3,1
"635","171159219001",0,0,0,0,0,0,0,0,1,0,1,0,0,1
"636","171159235001",0,0,0,0,0,0,0,0,2,1,1,0,2,1
"637","171159225002",0,0,0,0,0,0,0,0,1,5,1,1,12,1
"638","171159234002",0,0,0,0,0,0,0,0,6,3,1,0,3,1
"639","171159220001",0,0,0,0,0,0,0,0,1,2,1,0,6,1
"640","171159208002",1,0,1,0,1,0,1,0,2,7,2,0,6,1
"641","171159204002",0,0,0,0,0,0,0,0,3,1,3,0,1,1
"642","171159212002",0,0,0,0,0,0,0,0,4,5,6,1,11,1
"643","171159231001",0,0,0,0,0,0,0,0,3,4,0,4,0,1
"644","171159206001",0,0,0,0,0,0,0,0,4,6,9,6,0,2
"645","171159232001",0,0,0,0,0,0,0,0,2,3,2,0,9,1
"646","171159233001",0,0,0,0,0,0,0,0,2,2,1,0,2,1
"647","171159229002",1,0,1,0,1,0,1,0,2,3,2,0,9,1
"648","171159226001",0,0,0,0,0,0,0,0,2,5,4,2,10,1
"649","171159223001",0,0,0,0,0,0,0,0,2,0,2,0,0,1
"650","171159228001",0,1,0,4,0,1,0,1,3,2,3,1,2,1
"651","171159202002",1,0,4,0,1,0,2,0,1,4,1,0,14,1
"652","171159217001",0,0,0,0,0,0,0,0,2,7,3,0,25,1
"653","171159311002",0,0,0,0,0,0,0,0,3,6,4,1,15,1
"654","171159306001",0,0,0,0,0,0,0,0,3,3,6,1,0,2
"655","171159302002",0,0,0,0,0,0,0,0,3,2,6,0,3,1
"656","171159312002",0,0,0,0,0,0,0,0,2,4,4,1,8,1
"657","171159323002",0,0,0,0,0,0,0,0,5,5,12,0,8,2
"658","171159319002",0,0,0,0,0,0,0,0,3,4,10,2,5,2
"659","171159309001",0,0,0,0,0,0,0,0,2,2,3,0,7,1
"660","171159317001",0,0,0,0,0,0,0,0,2,3,2,0,5,1
"661","171159322002",0,0,0,0,0,0,0,0,2,8,6,0,19,1
"662","171159325001",0,0,0,0,0,0,0,0,2,5,4,1,10,1
"663","171159318002",0,0,0,0,0,0,0,0,4,4,3,0,9,1
"664","171159304001",0,0,0,0,0,0,0,0,6,4,10,0,8,1
"665","171159307001",0,0,0,0,0,0,0,0,4,1,6,0,0,1
"666","171159301001",0,0,0,0,0,0,0,0,0,7,0,2,14,1
"667","171159320001",0,0,0,0,0,0,0,0,4,4,9,0,12,1
"668","171159326002",0,0,0,0,0,0,0,0,4,5,8,1,6,1
"669","171159321001",0,0,0,0,0,0,0,0,0,4,0,0,8,1
"670","171159310002",1,0,3,0,1,0,2,0,5,4,16,0,14,1
"671","171159316002",0,0,0,0,0,0,0,0,3,3,9,0,8,1
"672","171159314001",0,1,0,5,0,1,0,2,1,5,2,0,13,1
"673","171159303001",0,0,0,0,0,0,0,0,3,5,4,0,6,1
"674","171159324002",0,0,0,0,0,0,0,0,5,3,17,2,2,1
"675","175531227002",0,0,0,0,0,0,0,0,5,7,10,0,22,1
"676","175531220001",0,0,0,0,0,0,0,0,2,5,4,0,12,1
"677","175531229001",0,0,0,0,0,0,0,0,3,0,3,0,3,1
"678","175531203001",0,0,0,0,0,0,0,0,5,5,14,0,10,1
"679","175531209001",0,0,0,0,0,0,0,0,6,2,2,0,6,1
"680","175531201002",0,0,0,0,0,0,0,0,3,2,6,0,5,1
"681","175531216002",0,1,0,2,0,1,0,1,2,4,3,1,9,1
"682","175531218001",0,0,0,0,0,0,0,0,3,1,6,1,0,1
"683","175531207001",0,0,0,0,0,0,0,0,2,3,5,0,5,1
"684","175531222002",0,0,0,0,0,0,0,0,4,3,12,0,10,1
"685","175531226002",0,0,0,0,0,0,0,0,2,5,6,0,16,1
"686","175531215002",0,0,0,0,0,0,0,0,4,4,8,1,10,1
"687","175531211002",0,0,0,0,0,0,0,0,3,0,8,0,3,1
"688","175531224002",0,0,0,0,0,0,0,0,4,5,4,0,10,1
"689","175531214001",0,0,0,0,0,0,0,0,2,3,4,0,7,2
"690","175531219001",0,0,0,0,0,0,0,0,4,7,11,0,23,1
"691","175531206001",0,0,0,0,0,0,0,0,4,1,11,1,0,1
"692","175531217001",0,0,0,0,0,0,0,0,2,4,4,1,8,1
"693","175531221001",0,0,0,0,0,0,0,0,5,4,9,0,12,1
"694","175531205002",0,0,0,0,0,0,0,0,4,5,9,0,14,1
"695","175531210002",1,0,4,0,1,0,1,0,4,6,8,1,14,1
"696","175531231001",0,0,0,0,0,0,0,0,6,2,12,0,4,1
"697","175531204002",0,1,0,3,0,1,0,1,2,3,5,0,6,1
"698","175531212001",0,0,0,0,0,0,0,0,3,6,8,1,17,1
"699","175531232001",0,0,0,0,0,0,0,0,2,3,6,0,8,1
"700","175531225002",0,1,0,5,0,1,0,2,3,5,5,1,10,1
"701","175531230001",0,0,0,0,0,0,0,0,3,4,1,0,8,1
"702","175531202001",0,0,0,0,0,0,0,0,2,3,2,0,6,1
"703","175531228001",0,1,0,3,0,1,0,2,2,3,2,0,3,1
"704","175531208001",0,0,0,0,0,0,0,0,3,3,6,3,0,1
"705","175531233001",0,0,0,0,0,0,0,0,3,0,7,0,10,1
"706","175531115002",0,1,0,3,0,1,0,1,1,4,1,1,7,1
"707","175531116001",0,0,0,0,0,0,0,0,2,2,2,0,6,1
"708","175531128002",0,0,0,0,0,0,0,0,2,2,7,0,7,1
"709","175531106003",1,0,2,0,1,0,1,0,1,3,1,1,3,1
"710","175531127001",0,0,0,0,0,0,0,0,7,3,12,1,9,1
"711","175531107001",0,0,0,0,0,0,0,0,3,4,7,2,6,2
"712","175531118002",0,0,0,0,0,0,0,0,3,4,2,2,4,1
"713","175531122002",1,1,3,3,1,1,1,1,2,3,2,0,3,1
"714","175531111002",0,0,0,0,0,0,0,0,4,3,4,1,6,1
"715","175531117002",0,0,0,0,0,0,0,0,2,5,2,0,14,1
"716","175531112002",0,0,0,0,0,0,0,0,1,5,2,0,15,2
"717","175531131001",0,0,0,0,0,0,0,0,2,2,4,1,3,1
"718","175531133002",0,0,0,0,0,0,0,0,1,2,1,0,4,1
"719","175531103002",0,0,0,0,0,0,0,0,3,4,4,1,8,1
"720","175531104002",0,0,0,0,0,0,0,0,3,8,2,1,15,2
"721","175531102002",1,1,3,3,1,1,1,1,1,3,1,0,7,1
"722","175531129001",0,0,0,0,0,0,0,0,2,2,2,0,5,1
"723","175531105002",0,1,0,1,0,1,0,1,2,4,2,0,4,1
"724","175531120002",0,0,0,0,0,0,0,0,4,0,7,0,10,1
"725","175531130002",0,0,0,0,0,0,0,0,1,0,2,0,8,1
"726","175531119002",1,1,3,4,1,1,1,2,2,4,4,1,6,1
"727","175531110001",0,0,0,0,0,0,0,0,3,0,6,0,0,1
"728","175531316002",0,0,0,0,0,0,0,0,2,7,2,2,5,1
"729","175531319002",1,0,2,0,1,0,1,0,2,3,5,0,7,1
"730","175531310002",1,1,4,1,1,1,1,1,1,4,1,1,3,1
"731","175531331002",0,0,0,0,0,0,0,0,2,2,4,0,4,1
"732","175531306001",1,0,3,0,1,0,1,0,2,0,4,0,2,1
"733","175531327001",0,0,0,0,0,0,0,0,5,5,6,4,4,1
"734","175531326002",0,0,0,0,0,0,0,0,4,3,7,3,0,1
"735","175531322001",0,0,0,0,0,0,0,0,2,3,5,0,7,1
"736","175531318002",0,0,0,0,0,0,0,0,5,6,4,0,14,1
"737","175531323001",0,0,0,0,0,0,0,0,2,4,2,0,4,1
"738","175531332001",0,0,0,0,0,0,0,0,1,2,1,0,4,1
"739","175531315001",0,0,0,0,0,0,0,0,2,2,2,0,6,1
"740","175531308002",0,0,0,0,0,0,0,0,3,2,8,0,3,1
"741","175531329001",0,1,0,3,0,1,0,2,3,3,3,0,7,1
"742","175531309001",0,0,0,0,0,0,0,0,2,8,4,2,18,2
"743","175531328002",0,0,0,0,0,0,0,0,4,2,6,0,6,1
"744","175531314001",0,0,0,0,0,0,0,0,2,2,2,0,4,1
"745","175531305001",0,1,0,3,0,1,0,2,4,0,14,0,0,1
"746","175531313002",0,0,0,0,0,0,0,0,2,6,4,1,9,1
"747","175531304001",1,0,3,0,1,0,1,0,3,4,6,0,8,1
"748","175531320001",1,0,3,0,1,0,1,0,2,4,4,0,8,1
"749","175531303001",0,0,0,0,0,0,0,0,2,4,4,0,12,1
"750","175531324001",0,0,0,0,0,0,0,0,8,2,12,0,6,1
"751","175531302001",0,0,0,0,0,0,0,0,2,2,5,0,5,2
"752","175531325002",0,0,0,0,0,0,0,0,2,5,6,1,12,1
"753","175531307002",0,0,0,0,0,0,0,0,3,6,4,1,13,1
"754","175531317002",0,0,0,0,0,0,0,0,2,7,5,3,13,1
"755","175531311002",0,0,0,0,0,0,0,0,2,2,5,0,6,1
"756","175531312002",0,0,0,0,0,0,0,0,2,3,2,0,7,1
"757","175531321001",1,1,3,3,1,1,1,1,3,2,3,0,5,1
"758","174643131001",0,0,0,0,0,0,0,0,6,3,11,0,10,1
"759","174643118002",0,0,0,0,0,0,0,0,8,2,12,0,6,3
"760","174643110001",0,0,0,0,0,0,0,0,6,8,10,1,25,1
"761","174643134001",1,1,5,5,1,1,1,1,2,4,3,0,12,1
"762","174643111001",0,0,0,0,0,0,0,0,3,1,4,0,5,1
"763","174643132001",0,0,0,0,0,0,0,0,3,3,9,0,8,1
"764","174643126001",0,0,0,0,0,0,0,0,2,5,5,0,18,1
"765","174643124001",0,0,0,0,0,0,0,0,5,3,17,0,8,1
"766","174643121001",0,0,0,0,0,0,0,0,4,1,8,0,6,1
"767","174643135002",0,0,0,0,0,0,0,0,4,3,5,0,12,1
"768","174643117001",0,0,0,0,0,0,0,0,2,5,2,0,13,1
"769","174643133001",0,0,0,0,0,0,0,0,1,6,4,1,15,1
"770","174643105001",0,0,0,0,0,0,0,0,7,6,4,2,13,1
